user_login,is_person
SimonCW,True
narudarurarasya,True
federicopisanu,False
jorahn,True
DatenBergwerker,False
zioalex,True
jeromedockes,True
angelaambroz,True
harish988,False
vnherdeiro,False
kalofoli,False
pspachtholz,False
felixdivo,True
pedro-munoz,True
RodrigoNeves95,True
DGrady,True
harsh020,True
llimllib,True
x-martian,False
balodja,True
ptocca,True
micahjsmith,True
sameshl,True
ip4368,True
tlienart,True
melnikovsky,False
fhaase2,True
dakotagrusak,True
antoinedemathelin,False
DrGFreeman,True
minggli,True
mapmeld,True
ingrid88,True
hirenmayani,True
conorw8,True
MozarellaMan,True
shubhambmehta,True
JesperDramsch,True
ricoms,True
trbedwards,True
mfcabrera,True
motmoti,False
lostcoaster,False
marctorsoc,True
stefan-matcovici,False
realead,False
danna-naser,True
yupbank,True
galimba39,True
nxorable,True
Patil2099,True
Adam-Hoelscher,False
StrikerRUS,True
ArtyomKaltovich,False
YuliaZamriy,True
barrycg,False
achievermina,True
meiguan,True
jay-z007,True
nitya,True
shashanksingh28,True
xcjason,False
eugeniaft,True
RuchitaGarde,True
m-clare,False
she-dares,False
ttang131,False
anuja-kelkar,True
joanaz,True
andreanr,True
algofrancesca,True
nityamd,True
catajara,False
NahsiN,True
Pakigya,False
shrev,True
kanikas3,True
hannahbrucemacdonald,True
vmanisha,True
npatta01,True
topisan,False
aditi9783,False
maithuvenkatesh,True
stephantul,True
notmatthancock,False
allenakinkunle,True
maxwell-aladago,True
ngonthier,True
msat59,False
lutzroeder,True
AdallomRoy,True
cvesteghem,True
Barracuda72,False
HabchiSarra,True
qdeffense,False
arpanchowdhry,False
dlfelps,False
whiletruelearn,True
anuraglal1,True
dylancashman,True
Harsh2098,True
srajkumar-rms,False
Cartman0,False
bayethiernodiop,True
Stairwaytoknowledge,False
nathanielmhld,True
shahules786,False
GuillemGSubies,True
wolframalpha,False
mbillingr,False
Freshia,True
jyu-theartofml,True
staticor,False
deniederhut,True
ksivaman,True
Sam1320,True
mdomarsaleem,True
camilaagw,False
hugorichard,False
lostanlen,True
swoh816,False
SomeUserName1,True
krishnakatyal,True
SmirnovEgorRu,True
c-bata,True
saninstein,True
abhishek-jana,True
mandalbiswadip,True
SwordKnight6216,True
rcwoolston,True
aalva14,True
tq0,True
Timsaur,False
wendyhhu,True
mepa,True
gdex1,False
wstates,False
InspiredIdealist,True
francolq,True
souravsingh,True
schuderer,True
Maltimore,False
ankitkhadria1,True
h4iku,True
Jeanselme,True
iworkist,False
lagvier,True
GideonSonoiya1,True
felexkemboi,True
KenitoInc,True
0x6f736f646f,False
Kasre96,False
CateGitau,True
erodrago,True
robinkiplangat,True
Kibugu,True
MaggieChege,False
rwaithera,True
arnaudstiegler,True
bdhammel,True
alexgoryainov,False
argonautica,False
kirilldolmatov,True
kpolonijfelinto,True
Christopher154,True
CYHSM,True
meyer89,False
timstaley,True
timbicker,True
thisray,False
abhinavsagar,True
aaron-alphonsus,True
zxc807492312,False
BSoumyaRanjan,True
liushulun,True
loopyme,False
guilhermesilveira,True
wenhaoz-fengcai,True
BarkleyBG,True
gpapadok,False
fhoang7,True
scottgigante,True
miguelbarao,False
eyes-robson,True
shilinng,False
rlms,False
rick2047,True
b-little,True
fmder,True
jamesmyatt,True
LakshKD,False
willdarnell,False
XavierSATTLER,False
mjspeck,True
nezar-a,False
galtay,True
rragundez,True
Scowley4,True
theotheo,False
lstappen,True
olegstikhin,True
aditya1702,True
AraiKensuke,True
AWNystrom,True
mitar,True
MartinThoma,True
fdas3213,True
ychervonyi,True
therickli,True
whitews,True
arthurpaulino,True
jarrodmillman,True
xinyuliu12,False
orestisfl,True
tommyod,True
kfrncs,False
Masstran,False
jfbeaumont,False
joseortiz3,True
DanilBaibak,True
sunmengbo,False
mabdelaal86,True
RayOnFire,True
nicholastoddsmith,True
nicoladimauro,True
mwestt,False
aarmey,True
joybh98,True
peay,False
css459,True
MohammedKhandwawala,True
tomguluson92,False
sohamt09,True
michaelshiyu,True
christopherchoe,True
urvang96,True
praths007,True
falaktheoptimist,True
HunterMcGushion,True
wurch,True
maftabali,True
dpwe,True
OFlanagan,True
zenogantner,True
bendmaster,True
pimdh,True
moibra,True
ClemDoum,True
agile-infotelligence,True
CaselIT,True
NaoyaIijima,True
Kulbear,False
rok,True
pierreglaser,True
jorisvandenbossche,True
gfournier,True
btel,True
marineLM,False
pinjutien,True
jrbourbeau,True
psorianom,True
ngoix,True
bellet,True
abenbihi,True
tomMoral,True
corona10,False
hhu-luqi,False
ggangesh,True
kykosic,True
dumbPy,True
SandroCasagrande,False
rxp90,True
peterjc,True
rajdeepd,True
oanise93,True
jojordan3,True
mgaido91,True
daniel-cortez-stevenson,True
algo-circle,True
HanGuo97,True
AlJohri,True
walk-to-work,False
srcole,True
kjacks21,True
mayankshah37,True
vishaalkapoor,True
baluyotraf,True
pierretallotte,False
lopeLH,True
fcomitani,False
romankarski,False
maxstrobel,True
luk-f-a,False
finnoshea,True
esvhd,False
asottile,True
AbhishekBabuji,True
RonLek,True
tashay,True
kms15,False
BoboTiG,True
pakallis,False
ZaydH,True
drewmjohnston,True
NiceSugar,False
xhan7279,False
mferrari3,False
canerbaran,True
jmehault,True
alien3211,False
akahard2dj,True
jayded,True
elsander,True
borodache,False
bertrandhaut,False
fx86,False
trungpham10,True
katrinleinweber,True
surgan12,True
adanhawth,False
dafeda,True
iansan5653,True
homarb,True
appleyuchi,False
wq2012,True
bryan-woods,True
hassaanseeker,True
drorata,True
gsganden,True
KOLANICH,True
amourav,True
dstine,True
JanSellner,True
shivam-kotwalia,True
Kjili,False
wyegelwel,False
josephsalmon,False
grromrell,True
byhwdy,True
pavopax,True
ruiann,False
samwaterbury,True
phausamann,True
RMLAI,False
jaskola8,True
stsouko,True
JackLangerman,False
lithuak,True
rst0git,True
killthekitten,True
Ahanmr,True
yarikoptic,True
janvanrijn,False
didibz,True
thoo,True
gilbertoolimpio,True
RajatGarg97,True
AishwaryaVarma,True
Maharacha,True
QBatista,True
ZWMiller,True
daviddiazvico,True
mail-liam,False
NishantaNanda,False
tuliocasagrande,True
dillongardner,True
koenvandevelde,True
qudade,True
yangfl,False
anuragkapale,False
Quetzalcohuatl,True
scottclowe,True
sjtrny,True
sigit-purnomo,True
pulkitmaloo,True
eddbrown,True
RoopamSharma,True
gustavodemari,True
justfish09,True
joaak,False
xhlulu,True
chang,True
dvukolov,True
bauks,False
jprocha84,True
rohan-varma,True
sercangul,True
Cheukting,True
TakingItCasual,False
kushalchauhan98,True
GauravAhlawat,False
jacquerie,True
benjastudio,False
kataev,True
1kastner,False
learnFlat,False
royalbhati,True
mroeschke,True
jdethurens,False
AMDonati,True
markhannel,True
blooraspberry,True
mc4229,False
cynco,False
melsyt,True
eharris99,False
liuvivian11,True
LisaThomas9,True
SandraMNE,True
ThaliaBarrera,False
ml4713,True
LilyX2021,True
parul-l,False
J0,True
ygivenx,True
benlawson,True
cecilialiao,True
Sriharsha-hatwar,True
Mottl,True
kiote,True
louib,False
LeisureZhao,False
vinayak-mehta,True
joshuakennethjones,False
mwouts,True
zdgriffith,True
espg,True
knightXun,False
vqean3,True
maxcopeland,True
Olamyy,True
papaonlegs,True
nk412,True
vivekk-ezdi,True
gabrielecalvo,True
abbyelise,True
niedakh,True
chibby0ne,True
cammil,False
rtlee9,True
rlkelly,True
ArunkumarRamanan,True
yenshan98,False
RomanKosobrodov,True
SirR4T,True
RankyLau,False
chadykamar,True
OnlyBelter,True
dadashkarimi,True
kaushik94,True
vufg,False
samueljamesbell,True
sshleifer,True
eggie5,True
Anubhav2000,True
shreyasramachandran,True
JLans,True
orenmn,True
imatiach-msft,True
markusdosch,True
kchawla-pi,True
brentfagan,False
nlw0,True
3lnc,False
aboucaud,True
wehlutyk,True
dbeach24,True
dcferreira,True
yukuairoy,True
xuhdev,True
EigenPro,False
Vermeille,True
jjabl,False
plbecker,True
LilianYe,True
prathusha94,False
Santosh-Gupta,True
wesbarnett,False
Honghe,True
ZhiqingXiao,True
Nikeshbajaj,True
annaayzenshtat,True
politinsa,False
TheAtomicOption,True
jrmlhermitte,True
DJCordhose,True
Freija,True
ggc87,True
choldgraf,True
lkjcalc,False
acs,True
betterenvi,True
meetnaren,True
Leobl,False
sds-dubois,True
RianneSchouten,False
dmesquita,True
lasagnaman,False
mfeurer,True
partmor,True
twosigmajab,False
akin-tekeoglu,True
georgipeev,True
gvacaliuc,True
bartz,True
brentyi,True
jdnc,True
aozgaa,True
melrchen,False
haoranShu,True
tsdlovell,False
markroth8,True
Andrew-peng,True
elainejiang8,True
jankrepl,True
Celelibi,False
adithbharadwaj,False
the-moliver,True
Cyril9227,True
ShangwuYao,True
lukemcraig,True
yufengg,True
njkevlani,True
georgepar,True
nrifel,True
dsalfran,True
gforsyth,True
danielbarkhorn,True
Christian-Hirsch,True
FabianFalck,True
nishnik,True
shaz13,True
aryamccarthy,True
JamesTrick,True
jnhansen,True
cheng-w-liu,False
johanvts,True
jiefangxuanyan,False
zdog234,True
theavey,True
dil12321,False
Mchristos,False
iampat,False
jknox13,True
flowlight0,True
sinanh,True
jona-sassenhagen,True
princejha95,False
taehoonlee,True
recamshak,True
sharad-vm,True
justinshenk,True
DanielMorales9,True
nsorros,True
Alfo5123,True
ryancatlin,True
dangom,True
ccmien,False
Meta95,False
nnadeau,True
LucijaGregov,True
rlamy,True
theodoreyoong,True
virajmavani,True
duhaime,True
tgsmith61591,True
j1c,True
minhlab,True
julietcl,False
gamazeps,True
omtinez,False
KPLauritzen,True
arikpamnani,True
momaee,True
christopherjenness,True
aniruddhadave,True
manojkarthick,True
bangdasun,True
topspinj,True
mapehe,True
svenevs,True
mohamed-ali,True
jiadong93,True
bobchennan,False
LiutongZhou,True
serega,True
GavinKerrigan,False
ericdeansanchez,False
pietruh,False
kyu-sz,True
AlexandreSev,True
ageron,True
AdityaDaflapurkar,False
Jopepato,True
sagnibak,True
lgalarra,True
aliddell,True
sandeepvaday,True
logc,True
rmukh,True
jimmywan,True
dmbee,True
aby0,True
tarcusx,False
DrChrisHarte,True
uzi0espil,True
pmlandwehr,True
Sinclert,True
alvaropp,True
ccatalfo,True
stefanv,True
iArunava,True
asidwell,True
vr308,True
thechargedneutron,True
sky88088,False
gagolews,True
richford,True
dmohns,True
dmvieira,True
rotuna,True
Zhdanovich,True
danielleshwed,True
Derrreks,True
saurabhg476,True
mayou36,True
will7142,True
ARK3r,True
martin-hahn,False
f0k,True
trishnendu,True
artiemq,True
antquinonez,True
dpstart,False
jotasi,False
luispedro,True
saqibns,True
Persola,True
cperales,True
dakl,True
kkang2097,True
pinakinathc,True
rrkarim,True
shivamriky,True
FrankHui,False
uwaisiqbal,True
LiAlexJ,False
ymazari,False
jb-delafosse,True
cwitte,False
nurdtechie98,True
syashakash,True
hunan-rostomyan,True
Nirvan101,True
jlcx,True
martin-kokos,False
luigiDB,True
qmick,True
luca-s,False
7ayushgupta,True
NarineK,False
pgromano,True
jwjohnson314,True
Kanatoko,True
pntemi,True
davidpickup,True
shenhanc78,True
has2k1,True
chris-hld,True
barrywhart,True
mabelvj,True
krazedkrish,True
srajanpaliwal,False
ejklike,True
jomicobasi,False
franzwr,True
shivani-1521,True
mohdsanadzakirizvi,True
yimingli,True
julien-c,True
nsheth12,True
TobiasMadsen,True
theriley106,True
vnavkal,True
lzlarryli,True
JoshuaMeyers,False
sandyy08,True
mariceli3,False
TsingQAQ,False
camilstaps,True
tttthomasssss,True
aniketgm,False
mirca,True
GKjohns,False
frexvahi,True
adelr,False
rajendraarora16,True
FarahSaeed,False
taurandat,True
jbearer,True
cbrummitt,True
wallygauze,False
frsi,False
harshitkgupta,True
211217613,False
MarkIwanchyshyn,True
patrick1011,True
VasLem,True
anguswilliams91,True
jdoepfert,True
keyur9,True
mjain-1,True
pstjohn,True
christianbraune79,True
tagomatech,False
rempfler,True
siftikha,False
ramanb25,True
nzw0301,True
osaid-r,True
bodhwani,True
nsuh,True
prerit912,True
baswarajmamidgi,False
muayyad-alsadi,True
VinodKumarLogan,True
WardLT,False
apacha,True
dkirkby,True
the-ethan-hunt,True
pberkes,True
jinkunw,True
haraldschilly,True
impaktor,True
dkmehrmann,True
avidale,True
hristog,True
donigian,False
huzq85,True
sam09,True
rwolst,True
ilemhadri,False
sauln,True
jkleint,False
airalcorn2,True
jncraton,True
s4chin,True
lum4chi,False
Kyeongpil,True
mtdineen,True
aidan-fitz,True
cyrusmaher,False
reiinakano,True
jschendel,True
FindTheTruth,False
bucketclan,False
nbmorgan,True
stevendbrown,True
knathanieltucker,True
alexryndin,True
ariful-khan,True
cpuppo,False
1cph93,True
lucianocrt,True
tutysara,False
SwapnilDreams100,True
brettkoonce,False
MrNuggelz,True
venthur,True
njali2001,True
ktisha,True
taylorkm,True
vgmd,True
oliblum90,False
goncalo-rodrigues,True
sam-s,True
palnabarun,False
kdhingra307,True
kbrose,True
jondo,True
petrushev,True
tobiasgaertner,False
felix-salfelder,False
adamgreenhall,True
abjer,True
leandroleal,True
erg,True
flennerhag,True
jsamoocha,True
KOHAIJING,False
vmarkovtsev,True
rhiever,True
agitter,True
pasbi,False
liamge,True
bmcfee,True
mcgibbon,True
marcelobeckmann,True
pravarmahajan,True
lucianoviola,True
diegodlh,True
herilalaina,True
Attractadore,False
tobycheese,False
julesjulian,True
dallascard,True
minghui-liu,True
ggupta01,True
skrish13,True
alanyee,True
kmike,True
bmanohar16,True
while,True
hakaa1,False
fcchou,True
piotr-semenov,True
filipj8,False
JustGlowing,True
gamebusterz,True
adamklec,True
clemkoa,True
warut-vijit,True
lodurality,True
NickleDave,True
melgoetz,True
y3l2n,False
IamGianluca,True
AlvarHHM,False
brenolf,True
TimSC,True
sharanry,True
gnsiva,True
bryanyang0528,True
jhelie,True
hongkahjun,True
daniel-perry,True
saetlan,False
tonnamb,True
honestus,False
midinas,False
nickypie,True
ruxandraburtica,True
yang-zhang,True
heathhenley,True
gusennan,True
k0pernicus,True
robertwb,True
Sundrique,True
ldirer,True
themrmax,False
SayaliGhume,True
mrbeann,False
jmargeta,True
plagree,False
ClimbsRocks,True
remram44,True
superbobry,True
paulochf,True
chinmayapancholi13,True
nielsenmarkus11,True
chrisfosterelli,True
Feretj,True
joernhees,True
mlewis1729,False
kennedy,False
fujiyuu75,True
petebachant,True
aikinogard,True
craymichael,True
rubik,True
jl2922,True
spicysouvlaki,True
MrMjauh,False
manrajgrover,True
jaroslaw-weber,True
kolju,True
gregology,True
nikitasingh981,True
Terryhung,False
puneetmathurDS,True
grfiv,True
chyikwei,True
edrogers,True
AishwaryaRK,False
No-Doy,True
tkamishima,True
andreh7,False
mikebenfield,True
deto,True
aqua4,True
AlexanderFabisch,True
chayant,False
iezepov,True
alexander-rakhlin,True
rebeccabilbro,True
nalepae,True
gan3sh500,True
jucor,True
csizsek,True
chribsen,True
mppaskov,True
refluster,True
chuber1986,True
AngeloK,False
bottydim,True
MerwaneHAMADI,True
lemurey,True
rmasciar,False
davidheryanto,True
arjunjauhari,True
tboucher,True
weber-s,True
hrjn,True
Morikko,True
hiqua,True
yaso9,False
sid-kap,True
m1so,True
Przemo10,True
berndkr,True
scooler,True
guiniol,False
jliu118,True
hbertrand,True
shubham0704,True
romikharisnawan,True
ja9harper,True
rishikksh20,False
pzbw,True
ViralLeadership,False
kdexd,True
leereeves,False
gedeck,False
icyblade,True
kahnchana,True
Trion129,True
tfolkman,True
matthew-brett,True
neokt,True
ekellbuch,True
AlaaMoussawi,True
shufanggeng,False
mehak-sachdeva,False
zxcvbnius,False
ltcguthrie,True
EFerriss,True
innalubman777,False
Ellen-Co2,False
Namiya,False
RuiyeNi,True
alisonspencer,True
aabadie,True
almer-t,True
changlan,True
jorkro,True
MarcoFalke,False
senolakkas,False
arthurmensch,True
tzano,True
abhyudaypratap,True
dokato,False
drkatnz,True
aashil,True
pcasaretto,True
iosonofabio,True
Neurrone,True
MMeketon,True
i-am-xhy,False
SACHIN-13,True
Akshay0724,False
anshbansal,True
vpoughon,True
asishm,True
ThatGeoGuy,True
HolgerPeters,True
seanpwilliams,False
vlasisva,False
aivision2020,False
manu-chroma,True
davidrobles,True
wazeerzulfikar,True
pganssle,True
Titan-C,True
takechanman1228,False
devanshdalal,False
NickGoumas,True
BasilBeirouti,True
levy5674,True
jenishah,True
kmader,True
samsontmr,True
mdezube,True
garyForeman,True
nelson-liu,True
anki08,False
kluangkote,True
Dorozhko-Anton,True
neerajgangwar,True
lower-case,True
accraze,True
pjbull,True
weijianzzz,True
rougier,True
b-carter,True
Don86,True
acadiansith,True
ohld,True
alexandercbooth,False
dmwinslow,True
chinmay0301,True
bradysalz,True
maka89,True
TropComplique,True
bschreck,True
xiphodon,True
rashchedrin,False
habi,True
ferria,True
nixtish,True
rgommers,True
srivatsan-ramesh,True
mthorrell,False
tomron,True
trianam,True
pldtc325,False
jkarno,True
theofpa,True
sriranganathan,True
t-lanigan,True
willduan,False
DaGuich,True
artcg,True
jeroko,False
garretthoffman,True
mehulpatel21,True
jbednar,True
jmontoyam,False
guoci,False
kathyxchen,True
sillystring13,True
btdai,True
visheshmistry,True
braunmagrin,True
kennethjmyers,True
waterponey,False
RitwikGupta,True
olologin,True
kaushlakers,True
iKevinY,True
luang008,True
ditenberg,False
tayyabpw,False
absolutelyNoWarranty,False
adervise,True
davidgasquez,True
jstriebel,True
asanakoy,True
Deborah-Digges,True
chrisorm,True
bburns,True
caethan,True
ljwolf,True
jpauwels,True
Kornel,True
tomlof,True
polmauri,False
andrewcsmith,True
JungeAlexander,True
affanv14,True
kgilliam125,True
rajhans,True
mrecachinas,True
abatula,True
giorgiop,True
campustrampus,False
alex-33,False
arthurdouillard,True
nvavrova,True
gszpak,True
JPFrancoia,False
ivallesp,True
lynchkl,True
KhaledTo,False
PNR-1,True
elliott2081,True
erikcs,True
sietse,True
jasmainak,True
iabhi7,True
RomainBrault,True
jtdoepke,True
carlsonp,True
Ajackster,True
JakenHerman,True
iamprakashom,True
ryanpeach,True
anandjeyahar,False
HashCode55,True
mpjlu,True
fukatani,False
kirillbobyrev,True
hnykda,True
charltonaustin,True
fabianegli,True
patrickpei,True
ixjlyons,True
elena-sharova,True
StevenCHowell,True
fwiffo,True
eugeneai,True
cmoscardi,True
acu192,True
ejc1,False
robinschucker,True
glennq,True
jamesroutley,True
julienaubert,True
podshumok,True
yangarbiter,False
hesenp,True
ndingwall,True
jblackburne,False
rsmith54,True
anujgupta82,True
saihttam,False
b0noI,True
hobson,True
ronalddas,True
asnt,False
pat-oreilly,False
MridulS,False
Clearlove1992,False
srvanrell,True
leighton613,False
alexrudy,True
farhadGithub,False
nvdv,True
lijingpeng,True
stuppie,True
ceshine,True
fabianp,True
jasonlaska,True
jessicayung,True
indianajensen,True
kamito300,False
Daetalus,True
definitelyuncertain,False
shanglun,True
iver56,True
JulianKahnert,True
jrfiedler,False
staubda,True
ilyaeck,True
mlliou112,False
samuelstjean,True
neo01124,True
doshyt,True
ministrike3,True
shengxiduan,False
fthomassy,True
eyc88,False
blakeflei,True
pambot,True
juliathebrave,False
willingc,True
laegrim,True
dhanus,True
adantra,False
chriskaschner,True
wyseguy7,False
nateGeorge,True
fisache,True
taion,True
gojomo,True
vharavu,True
mtzl,False
jannab,True
kwohlfahrt,True
ben519,True
proinsias,True
shotat,True
markbao,True
moutai,True
imaculate,True
mjbommar,True
crodjer,True
LeonieBorne,True
ryanyu9,True
lucaskolstad,True
hangyao,True
yoavram,True
jamoque,True
fishcorn,True
krishnakalyan3,True
CaMeLCa5e,True
denadai2,True
Chaitya62,True
tswr,False
someuser89,True
bernhard2202,True
arcolife,True
nadya-p,False
jbn,True
viirya,True
danthedaniel,True
gglanzani,True
jilljenn,True
rammig,True
arokem,True
xyguo,False
yandrieiev,True
ellisdg,True
datamut,True
ztultrebor,True
AxeldeRomblay,True
okbalefthanded,True
saiwing-yeung,True
martinbjeldbak,True
pianomania,True
jordisoler,True
ssktotoro,True
fabio-t,True
tomtung,True
colin-ni,True
boechat107,True
vlad17,True
qmaruf,True
hongguangguo,True
LeoErcolanelli,True
mathcass,True
shuckle16,False
EQt,True
msoelch,True
yamaguchiyuto,True
EdwardBetts,True
wangtianqi1993,False
mikkelam,True
tsterbak,True
zivori,True
tuevo21,True
gustavmortberg,True
davidwarshaw,True
ericmjl,True
harishsati,False
mszep,True
BioGeek,True
shanmuga-cv,False
wmvanvliet,True
chsasank,True
mvdoc,True
Alexander-Minyushkin,True
lifuhuang,True
jeff1evesque,True
facaiy,True
andrewshir,True
nlathia,True
ssaeger,True
practicalswift,False
bryandeng,True
floriangeigl,True
lizsz,False
kernc,False
FlorianWilhelm,True
Naereen,True
tsoonjin,True
gasagna,True
Arafatk,True
usopp,False
philipperemy,True
philipgura,True
clamus,True
chiragnagpal,True
ralexx,True
movelikeriver,False
shaynekang,True
unautre,True
AlexisMignon,True
galdreiman,True
dsquareindia,True
tracer0tong,False
rjurney,True
alyssaq,True
mth4saurabh,True
rushter,True
lericson,True
joerobmunoz,False
gjreda,True
tshauck,True
danielhomola,True
kaichogami,True
gte620v,True
pestrickland,True
vatsg,True
halwai,True
IshankGulati,True
harrymvr,True
louridas,True
amlankar,True
BiaDarkia,True
strixcuriosus,True
NielsZeilemaker,True
webdrone,False
kingjr,True
jarfa,True
maciejkula,True
antoinewdg,True
RPGOne,True
edwingrappin,True
toastedcornflakes,False
hugobowne,True
AnishShah,True
maciejgryka,True
Qwasser,False
chezou,True
samyhhu,False
mrandrewandrade,True
duboism,True
fayeshine,True
mehmetbasbug,True
IsaacHaze,False
suhkrish,False
davidthaler,True
malzantot,True
zhengqm,True
kputnam,False
pmochkovitch,True
alexloginov,True
mrshu,True
mhamilton723,True
lvrzhn,False
statwonk,True
burneyy,True
ysk24ok,True
seales,True
leosartaj,True
jseabold,True
dshieble,True
lucasdavid,True
remyleone,True
DrDub,True
alexfields,False
kshitij10496,True
KjellSwedin,True
EricFalkenberg,True
r0fls,True
ekkus93,True
mekman,True
mfrodl,True
ermakovpetr,True
lynochka,True
SmedbergM,True
rohanp,True
LeiG,True
helmanofer,True
jonoleson,True
justinvf-zz,True
pwgerman,True
ahirner,True
mcculloh,True
welch,True
pieteradejong,True
RubyW,True
steph-query,True
JeremyNixon,True
scottandrews,True
papadopc,True
MrChristophRivera,True
hallr,True
lazarillo,True
codevig,False
joshuacook,True
varinf,True
alvarouc,True
vruusmann,True
pkch,True
aakashjain,True
sshkhr,True
mkurnikov,True
bhargav,True
taranjeet,True
ethanwhite,True
alvations,False
hdmetor,False
AlexandreAbraham,True
shawpan,True
ziky90,True
gclenaghan,True
equialgo,True
ElDeveloper,True
mscherer,False
preddy5,True
sumitbinnani,True
rsteca,False
antialias,True
TTRh,True
akanehira,False
sotlampr,True
ariddell,True
Mbompr,True
ltiao,True
jpopham91,True
ainafp,True
pletelli,True
RachitKansal,True
adijo,True
edublancas,True
achab,False
MaryanMorel,True
Jeffrey04,True
deepcharles,True
shagunsodhani,True
kwgoodman,False
black-puppydog,True
trianta2,False
map222,True
ndv,False
ylow,True
joshloyal,True
JohnBoersma,False
rrohan,True
dubstack,True
samzhang111,True
nicodv,True
carrillo,True
jereze,True
JeanKossaifi,True
tdhopper,True
andylamb,True
hasancansaral,True
terrytangyuan,True
Clyde-fare,True
jonathanng,False
mooz,True
nrhine1,True
garbas,True
acganesh,True
vstolbunov,True
christophebourguignat,True
jackzhang84,False
stylianos-kampakis,False
sdvillal,True
phdowling,True
NoonienSoong,True
michigraber,False
merritts,True
ephes,True
kylerbrown,True
kyu999,False
fzalkow,True
maheshakya,True
pv,True
jayflo,True
terkkila,True
vermouthmjl,True
andrewgiessel,False
jdwittenauer,True
joewreschnig,True
ubieting,False
abhishekkrthakur,False
tokoroten,False
marktab,False
yanlend,True
simon-pepin,True
jkarnows,True
donnemartin,True
uatach,True
dotsdl,True
aupiff,True
lazywei,True
mrphilroth,True
vinc456,False
mkrump,True
nealchau,True
ankurankan,True
shopetan,True
zyrikby,True
thvasilo,True
rbahumi,False
benjaminirving,True
ejcaropr,False
ryadzenine,True
henridwyer,True
prhbrt,True
twangnyc,True
sonnyhu,True
mr0re1,True
opahk,True
Carldeboer,True
kronosapiens,True
pjknkda,False
lbillingham,True
jaidevd,True
sornars,True
xuewei4d,True
llllllllll,True
martinosorb,True
alexeygrigorev,True
tiagofrepereira2012,True
y0ast,True
ajschumacher,True
Spikhalskiy,False
BigCrunsh,True
kianho,False
owengbs,False
MAnyKey,True
andosa,True
scls19fr,True
Aerlinger,True
sdegryze,True
SnakeHunt2012,True
christophesaintjean,True
sseg,True
jfraj,True
ibayer,False
cangermueller,True
clorenz7,True
jrings,True
thedrow,True
mspacek,True
hsuantien,True
zhaipro,False
sinhrks,True
mheilman,True
rswezey,True
timvg80,True
kshmelkov,True
baharev,True
cgohlke,True
pprett,True
hzpc-joostk,True
mbatchkarov,True
hhchen1105,False
gwulfs,True
akitty,False
saketkc,True
dan-blanchard,True
DonBeo,False
alexsavio,False
arimbr,True
josephlewis42,True
bendavies,True
sotte,True
mehdidc,True
martin0258,True
ugurcaliskan,True
kyleabeauchamp,True
eamartin,True
hannawallach,True
hbredin,True
Celeo,True
Flimm,True
Hasil-Sharma,True
Treora,True
miniyou,True
fluctuation,True
nadersoliman,True
MMKrell,True
aflaxman,True
hsalamin,True
cathydeng,True
MSusik,True
scharron,False
seowyanyi,True
akshayah3,True
jjhelmus,True
0x0L,False
wujiang,True
irogerthat,True
pratapvardhan,True
tomazc,True
galv,True
nathankallus,False
lmichelbacher,True
wadawson,True
walid-shalaby,True
cemoody,True
sylvinus,True
ClashTheBunny,True
DanielSidhion,False
hammer,True
ofercoq,True
imkevinyang,False
justhalf,True
dblalock,False
dsullivan7,True
sethdandridge,True
ppuggioni,False
Lothiraldan,True
jlopezpena,False
tvarvadoukas,True
dfletchermaths,False
zeppe,True
ThomasDelteil,True
a4tunado,True
fannix,True
dimazest,True
jdcaballerov,False
isms,True
borjaayerdi,True
snuderl,True
Alexander-N,True
nicolamontecchio,True
cmd-ntrf,True
Tafkas,True
SaurabhJha,True
djoffrey,True
spitz-dan-l,False
Garrett-R,True
agileminor,True
jiayiliu,True
ndawe,True
cocuh,False
mlopezantequera,True
wlamond,True
BrianLondon,True
MattpSoftware,True
floydwch,False
mrterry,True
Qiucode,False
hamiltonkibbe,True
danfrankj,True
nathanathan,True
esc,False
mkneierV,True
wangz10,True
s8wu,False
Magellanea,False
kain88-de,True
calvingiles,True
oddskool,True
rahiel,True
hamsal,True
tejesh0,False
AndrewWalker,True
kaicheng,True
SamStudio8,True
makokal,True
jatinshah,True
jonathanronen,True
cbrnr,True
jld23,True
furukama,True
rafacarrascosa,True
kastnerkyle,True
freud14,True
pvnguyen,True
MatKallada,True
RolT,True
gchers,True
brentp,True
stevetjoa,True
yelite,True
houbysoft,True
chatcannon,True
lmatthieu,True
MatthieuBizien,True
ihaque,True
pignacio,True
gatagat,True
adarob,True
ami-GS,True
afshinrahimi,True
FedericoV,True
ilam,True
wgyn,True
logicmd,True
argriffing,False
rphlypo,True
chicham,False
laurentluce,True
JelleZijlstra,True
besser82,True
apw,True
andrewclegg,True
aboSamoor,True
mmaker,True
YS-L,True
filthysocks,False
isakjovic,False
zarch,True
rajatkhanduja,True
munk,True
t-pfaff,True
jrouly,True
rmcgibbo,True
mrene,True
alexis-mignon,True
hxu,True
corydolphin,True
MikhailStartsev,True
ash211,True
msalahi,False
fridiculous,True
mdbecker,True
raulgarreta,True
sdenton4,False
denisgarci,True
chalmerlowe,True
jess010,False
dougvk,False
PeterJacob,True
raynald,True
griffinmyers,True
danstowell,False
naught101,False
ahojnnes,True
fareshedayati,True
justpic,False
l00pen,True
d42,False
ajtulloch,True
Oscarlsson,True
